,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
24519,2017,Chandler Parsons,SF,28,MEM,34,34,675,7.6,0.436,0.419,0.194,1,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.016,-3.6,-0.5,-4,-0.3,75,222,0.338,25,93,0.269,50,129,0.388,0.394,35,43,0.814,6,78,84,55,20,5,24,52,210
24520,2017,Lamar Patterson,SG,25,ATL,5,0,40,-1.9,0.276,0.4,0.2,2.8,16.3,9.6,21.1,1.2,0,19.7,22.2,-0.2,0,-0.1,-0.176,-9.9,-1.2,-11.2,-0.1,3,15,0.2,1,6,0.167,2,9,0.222,0.233,2,3,0.667,1,6,7,6,1,0,4,6,9
24521,2017,Patrick Patterson,PF,27,TOR,65,8,1599,10.8,0.542,0.659,0.156,4.4,16.2,10.3,6.6,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.5,0.4,0.9,1.2,154,384,0.401,94,253,0.372,60,131,0.458,0.523,43,60,0.717,62,229,291,76,40,23,38,120,445
24522,2017,Chris Paul,PG,31,LAC,61,61,1921,26.2,0.614,0.385,0.331,2.5,14.9,8.8,46.8,3.1,0.3,14,24.4,8,2.6,10.6,0.264,7.8,1,8.7,5.2,374,785,0.476,124,302,0.411,250,483,0.518,0.555,232,260,0.892,41,263,304,563,118,8,147,146,1104
24523,2017,Adreian Payne,PF,25,MIN,18,0,135,14.4,0.505,0.278,0.352,7.7,21,14.3,8,3,4.4,11.4,23.1,0,0.2,0.2,0.086,-2.2,0.7,-1.5,0,23,54,0.426,3,15,0.2,20,39,0.513,0.454,14,19,0.737,9,24,33,7,8,7,8,32,63
24524,2017,Cameron Payne,PG,22,TOT,31,0,462,5.6,0.407,0.446,0.041,0.7,10.7,5.7,17.7,1.5,0.9,12.9,20.9,-0.8,0.4,-0.3,-0.034,-4.8,-2.1,-6.9,-0.6,64,193,0.332,27,86,0.314,37,107,0.346,0.402,5,8,0.625,3,45,48,55,14,5,29,52,160
24525,2017,Cameron Payne,PG,22,OKC,20,0,320,6.2,0.402,0.4,0.031,0.7,10,5.4,18.3,1.5,1.2,10.8,19.6,-0.4,0.3,-0.1,-0.011,-4.7,-1.9,-6.6,-0.4,43,130,0.331,16,52,0.308,27,78,0.346,0.392,4,4,1,2,29,31,40,10,5,16,38,106
24526,2017,Cameron Payne,PG,22,CHI,11,0,142,4,0.417,0.54,0.063,0.8,12.2,6.5,16.2,1.4,0,16.7,23.9,-0.4,0.1,-0.3,-0.087,-5,-2.5,-7.5,-0.2,21,63,0.333,11,34,0.324,10,29,0.345,0.421,1,4,0.25,1,16,17,15,4,0,13,14,54
24527,2017,Elfrid Payton,PG,22,ORL,82,58,2412,17.2,0.52,0.16,0.231,3.9,13.8,8.7,35.7,1.8,1.3,15,21.6,2.4,2,4.4,0.088,0.7,0.2,0.9,1.7,430,912,0.471,40,146,0.274,390,766,0.509,0.493,146,211,0.692,89,298,387,529,88,40,178,177,1046
24528,2017,Gary Payton,PG,24,MIL,6,0,99,4.5,0.413,0.409,0.227,0,14,7.1,18.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.074,-7.3,0.6,-6.7,-0.1,8,22,0.364,1,9,0.111,7,13,0.538,0.386,3,5,0.6,0,12,12,13,3,4,10,9,20
24529,2017,Paul Pierce,SF,39,LAC,25,7,277,5.7,0.535,0.614,0.186,0.4,18.5,9.7,5,0.7,1.5,17.4,14.8,-0.2,0.3,0.1,0.015,-3.9,-0.5,-4.4,-0.2,28,70,0.4,15,43,0.349,13,27,0.481,0.507,10,13,0.769,1,47,48,10,4,5,16,40,81
24530,2017,Marshall Plumlee,C,24,NYK,21,1,170,10.9,0.521,0,0.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0,0.1,0.2,0.048,-2.9,0.1,-2.8,0,16,30,0.533,0,0,,16,30,0.533,0.533,8,19,0.421,23,28,51,10,4,4,12,23,40
24531,2017,Mason Plumlee,C,26,TOT,81,64,2148,18.1,0.558,0.01,0.482,8.8,22.5,15.6,19.8,1.6,3.4,15.2,18.1,3.6,2.5,6,0.134,0,2.6,2.6,2.5,334,623,0.536,0,6,0,334,617,0.541,0.536,174,300,0.58,170,436,606,284,69,92,135,226,842
24532,2017,Mason Plumlee,C,26,POR,54,54,1516,18.9,0.552,0.011,0.507,8.7,23,15.8,21.4,1.6,3.3,14.1,18.3,2.8,1.8,4.6,0.146,0.3,2.8,3.1,1.9,235,442,0.532,0,5,0,235,437,0.538,0.532,127,224,0.567,120,313,433,214,50,63,89,149,597
24533,2017,Mason Plumlee,C,26,DEN,27,10,632,16.3,0.571,0.006,0.42,8.8,21.3,15.1,15.9,1.5,3.6,17.7,17.5,0.8,0.6,1.4,0.107,-0.7,2.2,1.5,0.6,99,181,0.547,0,1,0,99,180,0.55,0.547,47,76,0.618,50,123,173,70,19,29,46,77,245
24534,2017,Miles Plumlee,C,28,TOT,45,12,484,8.4,0.518,0,0.424,9,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-4.4,0.7,-3.6,-0.2,44,92,0.478,0,0,,44,92,0.478,0.478,25,39,0.641,38,57,95,21,18,13,30,73,113
24535,2017,Miles Plumlee,C,28,MIL,32,12,310,8,0.492,0,0.515,8.7,11.1,10,8.2,1.8,2.6,20.9,15.5,-0.2,0.3,0.1,0.021,-4.6,0.4,-4.2,-0.2,30,68,0.441,0,0,,30,68,0.441,0.441,22,35,0.629,23,30,53,18,11,9,22,48,82
24536,2017,Miles Plumlee,C,28,CHO,13,0,174,9,0.602,0,0.167,9.4,17.2,13.3,2.5,2,2,23.7,8.7,0.1,0.2,0.3,0.087,-3.8,1.3,-2.5,0,14,24,0.583,0,0,,14,24,0.583,0.583,3,4,0.75,15,27,42,3,7,4,8,25,31
24537,2017,Jakob Poeltl,C,21,TOR,54,4,626,12.2,0.589,0,0.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,67,115,0.583,0,0,,67,115,0.583,0.583,31,57,0.544,78,87,165,12,17,20,29,113,165
24538,2017,Otto Porter,SF,23,WAS,80,80,2605,17.3,0.628,0.425,0.148,5.1,17.1,11.1,6.7,2.2,1.3,4.8,15.1,6.5,2.9,9.4,0.173,3,0.9,3.9,3.9,414,803,0.516,148,341,0.434,266,462,0.576,0.608,99,119,0.832,118,397,515,121,116,41,43,193,1075
24539,2017,Bobby Portis,PF,21,CHI,64,13,1000,14.9,0.545,0.256,0.157,8,24,16,5.7,0.8,0.9,8.4,19.1,1.1,1.2,2.4,0.114,-1.6,-1.5,-3.1,-0.3,183,375,0.488,32,96,0.333,151,279,0.541,0.531,39,59,0.661,75,221,296,35,16,11,37,94,437
24540,2017,Kristaps Porzingis,PF,21,NYK,66,65,2164,17.4,0.546,0.319,0.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,0.1,0.2,0,0.2,1.2,443,985,0.45,112,314,0.357,331,671,0.493,0.507,198,252,0.786,111,364,475,97,47,130,118,244,1196
24541,2017,Dwight Powell,C,25,DAL,77,3,1333,17.6,0.588,0.196,0.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,194,377,0.515,21,74,0.284,173,303,0.571,0.542,107,141,0.759,93,213,306,49,61,39,34,135,516
24542,2017,Norman Powell,SG,23,TOR,76,18,1368,14,0.552,0.342,0.314,2.2,11.7,6.9,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.4,-1.2,-1.5,0.2,227,506,0.449,56,173,0.324,171,333,0.514,0.504,126,159,0.792,26,142,168,82,51,14,70,127,636
24543,2017,Alex Poythress,PF,23,PHI,6,1,157,13.2,0.548,0.352,0.185,7.7,12.7,10.2,5.1,0.9,1,4.9,16.9,0.2,0.1,0.3,0.099,-0.6,-1.9,-2.5,0,25,54,0.463,6,19,0.316,19,35,0.543,0.519,8,10,0.8,11,18,29,5,3,2,3,14,64
24544,2017,Ronnie Price,PG,33,PHO,14,0,134,5.9,0.272,0.708,0.167,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9,-0.1,0.1,0,0.002,-3.2,0.8,-2.4,0,4,24,0.167,3,17,0.176,1,7,0.143,0.229,3,4,0.75,3,8,11,18,11,1,3,14,14
24545,2017,Tim Quarterman,SG,22,POR,16,0,80,10.2,0.511,0.448,0.103,5.5,13.9,9.7,21.1,1.2,3,26.6,22.8,-0.1,0.1,-0.1,-0.044,-4,-0.8,-4.8,-0.1,13,29,0.448,5,13,0.385,8,16,0.5,0.534,0,3,0,4,10,14,11,2,3,11,6,31
24546,2017,Chasson Randle,PG,23,TOT,26,0,299,13.6,0.586,0.48,0.439,2.2,9.4,5.8,16.8,1.5,0.5,14,19.7,0.5,0.1,0.7,0.106,0.3,-2.9,-2.6,0,40,98,0.408,16,47,0.34,24,51,0.471,0.49,41,43,0.953,6,26,32,34,9,2,19,39,137
24547,2017,Chasson Randle,PG,23,PHI,8,0,74,17.7,0.671,0.577,0.462,0,7.5,3.7,13.2,2,1.1,8.8,20.1,0.2,0.1,0.3,0.197,2.6,-2.7,-0.1,0,12,26,0.462,6,15,0.4,6,11,0.545,0.577,12,12,1,0,5,5,6,3,1,3,11,42
24548,2017,Chasson Randle,PG,23,NYK,18,0,225,12.3,0.555,0.444,0.431,2.9,10.1,6.5,18,1.3,0.4,15.7,19.6,0.3,0.1,0.4,0.075,-0.5,-3,-3.4,-0.1,28,72,0.389,10,32,0.313,18,40,0.45,0.458,29,31,0.935,6,21,27,28,6,1,16,28,95
24549,2017,Julius Randle,PF,22,LAL,74,73,2132,16.3,0.543,0.082,0.365,7.5,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2,1.5,3.5,0.08,-0.7,0.7,0,1.1,377,773,0.488,17,63,0.27,360,710,0.507,0.499,204,282,0.723,151,485,636,264,49,37,173,248,975
24550,2017,Zach Randolph,PF,35,MEM,73,5,1786,18.5,0.49,0.098,0.2,11.3,27.4,19.1,13.5,1.1,0.5,8.6,29.2,0.8,2.4,3.2,0.086,-1.4,-0.7,-2.1,0,433,964,0.449,21,94,0.223,412,870,0.474,0.46,141,193,0.731,182,416,598,122,38,10,99,136,1028
24551,2017,J.J. Redick,SG,32,LAC,78,78,2198,14.8,0.599,0.526,0.227,0.6,7.9,4.3,7.8,1.3,0.5,9.1,21.9,3.3,1.5,4.8,0.105,2,-2,0,1.1,396,890,0.445,201,468,0.429,195,422,0.462,0.558,180,202,0.891,11,160,171,110,55,13,98,125,1173
24552,2017,Willie Reed,C,26,MIA,71,5,1031,17.1,0.578,0.014,0.309,13.7,22,17.8,3.9,0.9,3.6,8.7,15.3,2.1,1.5,3.6,0.168,-1.3,0.7,-0.6,0.4,162,285,0.568,1,4,0.25,161,281,0.573,0.57,49,88,0.557,129,203,332,26,18,47,31,137,374
24553,2017,Josh Richardson,SG,23,MIA,53,34,1614,10.7,0.493,0.442,0.15,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-1,1.1,0.2,0.9,202,513,0.394,75,227,0.33,127,286,0.444,0.467,60,77,0.779,35,133,168,140,60,39,65,132,539
24554,2017,Malachi Richardson,SG,21,SAC,22,0,198,9.6,0.517,0.412,0.279,1.8,11.5,6.7,8.7,1.3,0.5,9.5,19.3,0,0.1,0.1,0.028,-2.5,-3,-5.5,-0.2,28,68,0.412,8,28,0.286,20,40,0.5,0.471,15,19,0.789,3,20,23,11,5,1,8,23,79
24555,2017,Austin Rivers,SG,24,LAC,74,29,2054,11.4,0.545,0.409,0.261,1.1,7.5,4.4,15,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-0.1,-1.5,-1.6,0.2,323,731,0.442,111,299,0.371,212,432,0.491,0.518,132,191,0.691,20,141,161,204,48,10,115,187,889
24556,2017,Andre Roberson,SF,25,OKC,79,79,2376,9.6,0.51,0.397,0.24,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,1.1,3.1,4.2,0.085,-2.1,2.1,0,1.2,215,463,0.464,45,184,0.245,170,279,0.609,0.513,47,111,0.423,98,304,402,79,94,79,51,204,522
24557,2017,Brian Roberts,PG,31,CHO,41,2,416,9.8,0.51,0.361,0.32,1.3,9,5.2,18.7,1.1,0.2,15.7,17.9,0,0.3,0.2,0.028,-3.3,-2.6,-5.9,-0.4,46,122,0.377,17,44,0.386,29,78,0.372,0.447,33,39,0.846,5,34,39,52,9,1,26,18,142
24558,2017,Glenn Robinson,SF,23,IND,69,27,1426,11.5,0.564,0.37,0.225,4.5,14.6,9.6,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-1.2,-0.2,-1.4,0.2,158,338,0.467,49,125,0.392,109,213,0.512,0.54,54,76,0.711,57,188,245,47,41,20,37,63,419
24559,2017,Thomas Robinson,PF,25,LAL,48,1,560,17.3,0.535,0.005,0.337,15.8,28.1,21.8,8.8,2.3,1.3,17,20.7,0.3,0.6,0.9,0.079,-2.2,-0.1,-2.3,0,105,196,0.536,0,1,0,105,195,0.538,0.536,31,66,0.47,84,139,223,31,26,9,46,76,241
24560,2017,Sergio Rodriguez,PG,30,PHI,68,30,1518,11,0.484,0.47,0.05,1.5,9.9,5.7,35.4,1.5,0.2,18.9,19.3,-0.3,1,0.7,0.022,-1.6,-2.4,-4,-0.7,210,536,0.392,92,252,0.365,118,284,0.415,0.478,18,27,0.667,21,136,157,344,48,4,128,95,530
24561,2017,Rajon Rondo,PG,30,CHI,69,42,1843,13.6,0.461,0.237,0.089,4.2,16.6,10.4,37,2.7,0.5,22.4,17.8,-0.3,2.7,2.3,0.061,-1.3,1.6,0.3,1.1,229,561,0.408,50,133,0.376,179,428,0.418,0.453,30,50,0.6,73,282,355,461,99,11,168,144,538
24562,2017,Derrick Rose,PG,28,NYK,64,64,2082,17,0.53,0.061,0.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3,0.068,0.2,-2.2,-1.9,0,460,977,0.471,13,60,0.217,447,917,0.487,0.477,221,253,0.874,66,180,246,283,44,17,147,84,1154
24563,2017,Terrence Ross,SF,25,TOT,78,24,1955,13.4,0.55,0.524,0.103,1,10.9,5.9,7.1,2.3,1.4,8,19.3,1.5,2,3.5,0.086,0.4,-0.6,-0.2,0.9,326,746,0.437,142,391,0.363,184,355,0.518,0.532,64,77,0.831,18,189,207,88,88,33,68,143,858
24564,2017,Terrence Ross,SF,25,TOR,54,0,1207,14.9,0.558,0.534,0.104,1.3,11.7,6.5,5.9,2.3,1.4,6.2,19.8,1.6,1.4,2.9,0.116,1.2,-0.8,0.4,0.7,211,479,0.441,96,256,0.375,115,223,0.516,0.541,41,50,0.82,14,125,139,45,54,20,33,82,559
24565,2017,Terrence Ross,SF,25,ORL,24,24,748,11.1,0.536,0.506,0.101,0.6,9.6,4.9,9,2.3,1.4,11.2,18.5,0,0.6,0.6,0.037,-1,-0.3,-1.3,0.1,115,267,0.431,46,135,0.341,69,132,0.523,0.517,23,27,0.852,4,64,68,43,34,13,35,61,299
24566,2017,Terry Rozier,PG,22,BOS,74,0,1263,10.8,0.466,0.436,0.161,3.6,16.3,10,15.2,1.8,0.7,9.7,17.1,0,1.4,1.4,0.053,-2.5,0,-2.5,-0.2,151,411,0.367,57,179,0.318,94,232,0.405,0.437,51,66,0.773,40,187,227,131,45,11,47,69,410
24567,2017,Ricky Rubio,PG,26,MIN,75,75,2469,16.8,0.539,0.302,0.438,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,4.5,1.7,6.1,0.119,1.7,-1,0.8,1.7,261,650,0.402,60,196,0.306,201,454,0.443,0.448,254,285,0.891,68,237,305,682,128,10,195,202,836
24568,2017,Damjan Rudez,SF,30,ORL,45,0,314,6.3,0.466,0.727,0,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-2.8,-1.9,-4.7,-0.2,31,88,0.352,20,64,0.313,11,24,0.458,0.466,0,0,,5,20,25,20,12,1,9,31,82
24569,2017,Brandon Rush,SG,31,MIN,47,33,1030,6.6,0.505,0.61,0.096,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2,-0.1,-2.1,0,70,187,0.374,44,114,0.386,26,73,0.356,0.492,13,18,0.722,16,83,99,45,22,23,28,42,197
24570,2017,D'Angelo Russell,PG,20,LAL,63,60,1811,15.3,0.518,0.443,0.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,0.3,1,1.3,0.034,1.1,-1.6,-0.5,0.7,351,867,0.405,135,384,0.352,216,483,0.447,0.483,147,188,0.782,31,191,222,303,87,16,176,130,984
24571,2017,Domantas Sabonis,PF,20,OKC,81,66,1632,6.9,0.469,0.331,0.139,3,16.4,9.7,7.2,1.2,1.6,14,15.4,-1,1.8,0.7,0.022,-4.7,-0.1,-4.9,-1.2,192,481,0.399,51,159,0.321,141,322,0.438,0.452,44,67,0.657,45,242,287,82,39,32,83,200,479
24572,2017,Larry Sanders,C,28,CLE,5,0,13,6.5,0.41,0,0.5,26.3,8.2,17,0,3.8,6.2,29.1,23.6,0,0,0,-0.029,-8.7,-0.9,-9.6,0,1,4,0.25,0,0,,1,4,0.25,0.25,2,2,1,3,1,4,0,1,1,2,5,4
24573,2017,Dario Saric,PF,22,PHI,81,36,2129,12.8,0.508,0.368,0.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1,0.023,-2,-0.2,-2.2,-0.1,381,927,0.411,106,341,0.311,275,586,0.469,0.468,172,220,0.782,112,401,513,182,57,30,183,162,1040
24574,2017,Tomas Satoransky,SG,25,WAS,57,3,719,8.5,0.48,0.253,0.226,3.9,9.1,6.5,16.7,1.8,0.7,19.1,12.1,0.1,0.5,0.6,0.041,-2.9,-0.2,-3.1,-0.2,61,146,0.418,9,37,0.243,52,109,0.477,0.449,23,33,0.697,25,58,83,92,26,6,38,60,154
24575,2017,Dennis Schroder,PG,23,ATL,79,78,2485,16.1,0.533,0.242,0.21,1.9,9,5.5,35.5,1.5,0.6,16.3,27.8,1.2,2.5,3.7,0.071,0.7,-1.4,-0.7,0.8,548,1215,0.451,100,294,0.34,448,921,0.486,0.492,218,255,0.855,42,206,248,499,74,16,258,149,1414
24576,2017,Luis Scola,PF,36,BRK,36,1,461,13.9,0.55,0.331,0.245,11.9,20,16,12.7,1.4,0.7,16.9,18.7,0.4,0.4,0.8,0.082,-0.8,-0.4,-1.2,0.1,71,151,0.47,17,50,0.34,54,101,0.535,0.526,25,37,0.676,51,88,139,37,14,4,34,63,184
24577,2017,Mike Scott,PF,28,ATL,18,0,195,5.9,0.36,0.458,0.136,5.7,15,10.4,12.5,1,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.014,-5.3,-0.1,-5.3,-0.2,17,59,0.288,4,27,0.148,13,32,0.406,0.322,7,8,0.875,10,27,37,17,4,3,8,12,45
24578,2017,Thabo Sefolosha,SF,32,ATL,62,42,1596,11.9,0.519,0.304,0.19,3.8,14.7,9.3,9.9,3,1.7,11.9,13.3,0.6,2.7,3.3,0.098,-1.9,3.1,1.2,1.3,174,395,0.441,41,120,0.342,133,275,0.484,0.492,55,75,0.733,54,216,270,107,96,31,58,97,444
24579,2017,Wayne Selden,SG,22,TOT,14,5,236,6.9,0.525,0.483,0.379,0.5,7.2,3.8,8.5,1.3,0.4,15.1,15.3,-0.1,0.2,0.1,0.017,-3.4,-1.6,-5,-0.2,25,58,0.431,7,28,0.25,18,30,0.6,0.491,14,22,0.636,1,15,16,13,6,1,12,18,71
24580,2017,Wayne Selden,SG,22,NOP,3,3,47,10,0.82,0.875,0.5,0,11.3,5.6,3,2.1,0,23.5,12,0,0,0.1,0.089,-0.5,-0.7,-1.2,0,5,8,0.625,4,7,0.571,1,1,1,0.875,2,4,0.5,0,5,5,1,2,0,3,6,16
24581,2017,Wayne Selden,SG,22,MEM,11,2,189,6.2,0.475,0.42,0.36,0.6,6.2,3.3,9.9,1.1,0.5,13.4,16.1,-0.1,0.1,0,-0.001,-4.1,-1.8,-6,-0.2,20,50,0.4,3,21,0.143,17,29,0.586,0.43,12,18,0.667,1,10,11,12,4,1,9,12,55
24582,2017,Kevin Seraphin,PF,27,IND,49,3,559,14.4,0.559,0.01,0.111,8.3,20,14.3,6.7,0.6,3.1,12.3,19,0.4,0.6,1,0.082,-3.1,-0.6,-3.7,-0.2,109,198,0.551,0,2,0,109,196,0.556,0.551,14,22,0.636,41,101,142,23,7,20,29,66,232
24583,2017,Ramon Sessions,PG,30,CHO,50,1,811,12.3,0.495,0.236,0.449,1.5,8.5,4.9,24.2,1.6,0.3,12.7,20.1,0.3,0.6,0.9,0.054,-2.4,-2.3,-4.8,-0.6,100,263,0.38,21,62,0.339,79,201,0.393,0.42,91,118,0.771,11,62,73,129,26,3,46,43,312
24584,2017,Iman Shumpert,SG,26,CLE,76,31,1937,9,0.536,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,13.9,0.7,1.4,2,0.05,-1.3,0,-1.3,0.3,201,489,0.411,94,261,0.36,107,228,0.469,0.507,71,90,0.789,39,180,219,109,62,27,78,150,567
24585,2017,Pascal Siakam,PF,22,TOR,55,38,859,11.5,0.523,0.034,0.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.089,-3,1.8,-1.1,0.2,103,205,0.502,1,7,0.143,102,198,0.515,0.505,22,32,0.688,64,121,185,17,26,45,33,109,229
24586,2017,Jonathon Simmons,SG,27,SAS,78,8,1392,9.9,0.504,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18,-0.1,2.1,2,0.068,-2.8,0.9,-1.9,0,177,421,0.42,30,102,0.294,147,319,0.461,0.456,99,132,0.75,20,140,160,126,47,25,76,146,483
24587,2017,Kyle Singler,SF,28,OKC,32,2,385,5.9,0.486,0.446,0.205,2.3,11.5,6.9,3.2,0.9,1,10.8,11.2,0,0.3,0.3,0.034,-4.6,-1.3,-5.9,-0.4,34,83,0.41,7,37,0.189,27,46,0.587,0.452,13,17,0.765,8,40,48,9,7,5,11,29,88
24588,2017,Marcus Smart,SG,22,BOS,79,24,2399,12,0.486,0.443,0.334,3.7,10.5,7.1,22,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1,269,749,0.359,94,332,0.283,175,417,0.42,0.422,203,250,0.812,78,228,306,364,125,34,159,192,835
24589,2017,Ish Smith,PG,28,DET,81,32,1955,14.7,0.477,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,329,749,0.439,28,105,0.267,301,644,0.467,0.458,72,102,0.706,21,214,235,418,61,33,112,127,758
24590,2017,J.R. Smith,SG,31,CLE,41,35,1187,8.1,0.484,0.761,0.042,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2,123,356,0.346,95,271,0.351,28,85,0.329,0.479,10,15,0.667,17,96,113,62,40,11,26,77,351
24591,2017,Jason Smith,C,30,WAS,74,3,1068,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.3,14.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.3,0.2,174,329,0.529,37,78,0.474,137,251,0.546,0.585,35,51,0.686,64,194,258,37,21,55,58,168,420
24592,2017,Tony Snell,SG,25,MIL,80,80,2336,9.7,0.603,0.656,0.107,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,2.1,1.3,3.4,0.071,0.2,-1.1,-0.8,0.7,246,541,0.455,144,355,0.406,102,186,0.548,0.588,47,58,0.81,22,226,248,96,54,14,55,125,683
24593,2017,Marreese Speights,C,29,LAC,82,2,1286,17.6,0.584,0.505,0.25,7.9,24.1,16.2,8.1,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.156,1.5,-0.8,0.7,0.9,244,548,0.445,103,277,0.372,141,271,0.52,0.539,120,137,0.876,88,285,373,66,23,41,69,229,711
24594,2017,Tiago Splitter,C,32,PHI,8,0,76,15,0.544,0.194,0.355,11.6,20.3,15.9,8.9,0.6,1,14.3,23.9,0.1,0.1,0.1,0.072,-2.6,-2.4,-5,-0.1,14,31,0.452,2,6,0.333,12,25,0.48,0.484,9,11,0.818,8,14,22,4,1,1,6,8,39
24595,2017,Nik Stauskas,SG,23,PHI,80,27,2188,9,0.54,0.566,0.237,1.1,10.3,5.7,12.9,1,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-1.7,-0.7,-2.4,-0.2,251,634,0.396,132,359,0.368,119,275,0.433,0.5,122,150,0.813,21,205,226,188,45,32,128,144,756
24596,2017,Lance Stephenson,SG,26,TOT,18,0,361,9.6,0.485,0.167,0.108,1.2,14.8,8,24.8,0.7,0.7,17.1,18.7,-0.2,0.2,0.1,0.009,-3.9,-1.5,-5.4,-0.3,54,120,0.45,6,20,0.3,48,100,0.48,0.475,8,13,0.615,4,48,52,59,5,3,26,32,122
24597,2017,Lance Stephenson,SG,26,NOP,6,0,162,10.3,0.496,0.182,0.145,1.9,9.8,5.9,27.7,0.6,0.5,15.8,19,0,0.1,0.1,0.028,-3,-1.9,-4.8,-0.1,26,55,0.473,1,10,0.1,25,45,0.556,0.482,5,8,0.625,3,15,18,29,2,1,11,18,58
24598,2017,Lance Stephenson,SG,26,MIN,6,0,67,6.6,0.48,0.095,0.095,0,17.7,8.7,11.2,0,0,15.5,17.1,-0.1,0,-0.1,-0.045,-6.1,-3.1,-9.3,-0.1,10,21,0.476,0,2,0,10,19,0.526,0.476,1,2,0.5,0,10,10,5,0,0,4,2,21
24599,2017,Lance Stephenson,SG,26,IND,6,0,132,10.3,0.474,0.182,0.068,0.9,19.3,10.2,28.1,1.1,1.3,19.5,19.1,-0.1,0.1,0,0.012,-4,-0.2,-4.2,-0.1,18,44,0.409,5,8,0.625,13,36,0.361,0.466,2,3,0.667,1,23,24,25,3,2,11,12,43
24600,2017,Jarnell Stokes,C,23,DEN,2,0,7,31.5,0.798,0,2,15.9,15.6,15.8,40.1,7,0,0,11.4,0.1,0,0.1,0.48,11.8,3.6,15.4,0,1,1,1,0,0,,1,1,1,1,1,2,0.5,1,1,2,2,1,0,0,3,3
24601,2017,Diamond Stone,C,19,LAC,7,0,24,-1.2,0.339,0,0.308,4.8,22.7,14,0,0,3.4,11.9,31.3,-0.1,0,-0.1,-0.211,-17.3,-6.9,-24.1,-0.1,3,13,0.231,0,0,,3,13,0.231,0.231,4,4,1,1,5,6,0,0,1,2,5,10
24602,2017,Rodney Stuckey,PG,30,IND,39,0,696,9.5,0.483,0.246,0.439,1,12.4,6.8,17.7,1.2,0,15.4,22.2,-0.5,0.4,-0.1,-0.006,-3.8,-2.2,-6,-0.7,91,244,0.373,19,60,0.317,72,184,0.391,0.412,80,107,0.748,6,78,84,84,16,0,53,44,281
24603,2017,Jared Sullinger,PF,24,TOR,11,1,118,5.6,0.359,0.375,0.167,9.6,16.3,12.9,3.7,1.7,0.7,7.2,21,-0.2,0.1,-0.1,-0.04,-5.2,-2.6,-7.8,-0.2,15,48,0.313,3,18,0.167,12,30,0.4,0.344,4,8,0.5,10,17,27,3,4,1,4,17,37
